2018-04-15 14:40:43,b'RT @VickyKedia: #BalatkariJantaParty\n\nKeep your Sister &amp; Daughter away from these rapist. https://t.co/pcIZneRuY8'
2018-04-15 14:40:41,b'RT @Mayavi101: When Nirbhaya happened India stood united against the rapists.\nWhen #Unnao  &amp; #Kathua happened #balatkarijantaparty defends\xe2\x80\xa6'
2018-04-15 14:40:39,b'RT @AAPlogical: The finance minister of India calls rapes as small incidents. No wonder he belongs to #BalatkariJantaParty https://t.co/Trk\xe2\x80\xa6'
2018-04-15 14:40:38,b'RT @Mayavi101: When Nirbhaya happened India stood united against the rapists.\nWhen #Unnao  &amp; #Kathua happened #balatkarijantaparty defends\xe2\x80\xa6'
2018-04-15 14:40:36,b'RT @AAPVed: Any answer to this question???\n#BalatkariJantaParty https://t.co/5ZSXELm1bB'
2018-04-15 14:40:36,b'RT @AAPVed: Pakistan - Child Rapist Sentence To Death \nIndia - \xe2\x80\x9cHindu Ekta Munch\xe2\x80\x9d takes out rally holding India flag to PROTECT the child r\xe2\x80\xa6'
2018-04-15 14:40:32,"b'#BalatkariJantaParty India has turned out to be full of rapes, murders, crimes and all kind of illegal activities..\xe2\x80\xa6 https://t.co/F9e6SwO07X'"
2018-04-15 14:40:31,"b'RT @VickyKedia: Dear India,\n\nSave Your Daughter from BJP,\nSave Your Sister from BJP.\n\nBJP Leaders are hunting our sisters. and then they pu\xe2\x80\xa6'"
2018-04-15 14:40:31,b'RT @AAPlogical: #BalatkariJantaParty stands with the rapists! https://t.co/MePPdMrEaW'
2018-04-15 14:40:22,"b'First time in the history of Independent India \n#Tiranga was insulted to defend the rapist, \nLawyers tried to defen\xe2\x80\xa6 https://t.co/cDATaJ5TCU'"
2018-04-15 14:40:16,b'RT @yogendrasirohi3: Retweeted Ved Prakash (@AAPVed):\n\nPakistan - Child Rapist Sentence To Death \nIndia - \xe2\x80\x9cHindu Ekta Munch\xe2\x80\x9d takes out rall\xe2\x80\xa6'
2018-04-15 14:40:09,b'RT @O2_ki_dukaan: Who is the president of #BalatkariJantaParty?\n\xf0\x9f\x98\x9c\xf0\x9f\x98\x9d'
2018-04-15 14:40:04,b'RT @amarakhbaranth1: Nation is running on shoulders of these jokers \xf0\x9f\x99\x84\n\n#speakupindia or nation wud become what japan was after nuclear atta\xe2\x80\xa6'
2018-04-15 14:40:04,"b""RT @AtishiMarlena: Delhi's Aam Aurat and Aadmi on the streets to register their protest against the #BalatkariJantaParty \n\nThousands of pro\xe2\x80\xa6"""
2018-04-15 14:39:55,b'RT @SwamiGeetika: Dont You think sudden Anti BJP posters across india after Kathua controversy is a result of well thought and carefully ex\xe2\x80\xa6'
2018-04-15 14:39:55,"b""RT @Harmony222S: #SpeakUpIndia against\n#BalatkariJantaParty \n\nBefore it's too late to get\n\n#Justice4RapeVictims https://t.co/28zosBN2tE"""
2018-04-15 14:39:54,"b'RT @rkhuria: #BalatkariJantaParty It is clear: a) Two BJP Ministers were deputed by party to save rapists , b) BJP Ministers resigned not o\xe2\x80\xa6'"
2018-04-15 14:39:52,b'RT @GuruJiPolitical: Thread having list of rapes by #BalatkariJantaParty .. https://t.co/iuo6czTCNp'
2018-04-15 14:39:52,b'RT @MeenaDee2: @INCIndia #BalatkariJantaParty se\n#BJPSeBetiBachao \nshame!!!! https://t.co/YePaMZM24J'
2018-04-15 14:39:48,b'RT @VikramMann: It\xe2\x80\x99s an interesting irony the the only \xe2\x80\x98Sanskari Party\xe2\x80\x99 in New India happens to be the \xe2\x80\x98Baltkari Party\xe2\x80\x99\n\nThey are doing bal\xe2\x80\xa6'
2018-04-15 14:39:48,"b""RT @AAPlogical: #SpeakUpIndia before it's too late. We must save our India from the devils of #BalatkariJantaParty! https://t.co/f3W9Mnmz9D"""
2018-04-15 14:39:47,b'RT @Ankita_Shah8: BJP MLAs/MPs are involved in rape cases...Our PM @narendramodi\nis sitting relaxed like always...I am ashamed as an Indian\xe2\x80\xa6'
2018-04-15 14:39:43,b'RT @ClickMuni: Aam Aadmi Party marching to PM House demanding stringent action in Rape cases.\nBJP The #BalatkariJantaParty is instead prote\xe2\x80\xa6'
2018-04-15 14:39:42,b'RT @hallagullaboy: #BalatkariJantaParty now even wants to know that what are you watching on tv with your family or alone\n\nOnce a #Stalker\xe2\x80\xa6'
2018-04-15 14:39:42,"b'RT @deeppant2: According to ADR, @BJP4India has highest no. of MPs, MLAs with cases of crime against women. https://t.co/egBEP6KpLy\n#Balatk\xe2\x80\xa6'"
2018-04-15 14:39:37,b'RT @AAP_Germany: Picture says all. #BalatkariJantaParty https://t.co/ahXCos2I7r'
2018-04-15 14:39:37,"b""RT @AtishiMarlena: Delhi's Aam Aurat and Aadmi on the streets to register their protest against the #BalatkariJantaParty \n\nThousands of pro\xe2\x80\xa6"""
2018-04-15 14:39:37,"b'""Women not capable of being left Free or Independent"" ;;;\nWomen of India, Especially BJP Voters &amp; Supporters .. \nDo\xe2\x80\xa6 https://t.co/UXnBpdHi12'"
2018-04-15 14:39:32,"b'RT @dnyadav: Narendra Modi was the first PM to have rape accused - ""Nihal Chand"" as his cabinet minister\n#BalatkariJantaParty https://t.co/\xe2\x80\xa6'"
2018-04-15 14:39:29,b'RT @DaaruBaazMehta: MUST WATCH N SHARE\n\nDelhi CM @ArvindKejriwal Speaks to Media about the recent Rape cases and how the BJP Govt and its L\xe2\x80\xa6'
2018-04-15 14:39:24,"b""RT @ProPankaj_: You Demonitized Currency.\nYou brought GST of high rates.\nYou legalized foreign funding.\nYou didn't give us Acche Din. \n\nBut\xe2\x80\xa6"""
2018-04-15 14:39:24,"b'RT @VickyKedia: Dear India,\n\nSave Your Daughter from BJP,\nSave Your Sister from BJP.\n\nBJP Leaders are hunting our sisters. and then they pu\xe2\x80\xa6'"
2018-04-15 14:39:14,"b'RT @ChoradiyaMehul: Proud BJP Members, they all are Member of Parliament too. Such a shame for us.\n\nThey are disgrace a real disgrace for n\xe2\x80\xa6'"
2018-04-15 14:39:09,"b'RT @i_theindian: UN has taken note of the #KathuaRapeCase. Terming the rape and murder as ""horrific"", the UN has expressed hope that Modi w\xe2\x80\xa6'"
2018-04-15 14:39:06,"b'RT @WhyGovtWhyNotUs: #BalatkariJantaParty Is it do difficult to ensure that no person chargesheeted of rape, murder, kidnapping gets ticket\xe2\x80\xa6'"
2018-04-15 14:39:06,"b""RT @i_me_my5elf: Narendra Modi politicised Rape to Grab power but failed to provide protection to our daughters. Now it's time to ask him a\xe2\x80\xa6"""
2018-04-15 14:39:05,b'RT @Ankita_Shah8: BJP MLAs/MPs are involved in rape cases...Our PM @narendramodi\nis sitting relaxed like always...I am ashamed as an Indian\xe2\x80\xa6'
2018-04-15 14:39:01,b'RT @AAPVed: Any answer to this question???\n#BalatkariJantaParty https://t.co/5ZSXELm1bB'
2018-04-15 14:38:57,"b""RT @AAPlogical: #SpeakUpIndia before it's too late. We must save our India from the devils of #BalatkariJantaParty! https://t.co/f3W9Mnmz9D"""
2018-04-15 14:38:56,"b""RT @AtishiMarlena: Delhi's Aam Aurat and Aadmi on the streets to register their protest against the #BalatkariJantaParty \n\nThousands of pro\xe2\x80\xa6"""
2018-04-15 14:38:55,b'RT @TrollModii: We officially are changing name of our party from Bhartiya Janta Party to #BalatkariJantaParty . Please do cooperate and ki\xe2\x80\xa6'
2018-04-15 14:38:50,b'RT @AAPMPOfficial: This is the BJP President of Madhya Pradesh.\n\nShame on you Mr. @NandKumarSinghC\n\n#BalatkariJantaParty https://t.co/P9wUA\xe2\x80\xa6'
2018-04-15 14:38:45,"b""BJP has highest number of MPs, MLAs with cases of crime against women...\nPM said 'Beti bachao'..\nReally... 'Beti ba\xe2\x80\xa6 https://t.co/PDRCH9aPpv"""
2018-04-15 14:38:44,b'RT @AAP_Germany: Modi told few years back that BJP is #BalatkariJantaParty . \xf0\x9f\x98\x9c\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 https://t.co/o21fGfS79h'
2018-04-15 14:38:43,"b""RT @ProPankaj_: You Demonitized Currency.\nYou brought GST of high rates.\nYou legalized foreign funding.\nYou didn't give us Acche Din. \n\nBut\xe2\x80\xa6"""
2018-04-15 14:38:40,b'RT @sumannager: #BalatkariJantaParty we want Justice #RapeRoko https://t.co/WkSqwS13Dx'
2018-04-15 14:38:39,"b""RT @AtishiMarlena: Delhi's Aam Aurat and Aadmi on the streets to register their protest against the #BalatkariJantaParty \n\nThousands of pro\xe2\x80\xa6"""
2018-04-15 14:38:38,b'RT @Mayavi101: #SpeakUpIndia against the #balatkarijantaparty https://t.co/K5zzGeDIUH'
2018-04-15 14:38:33,b'RT @pratheesh: People of Kerala has said no to #BalatkariJantaParty. All of us should do the same. https://t.co/7R4iik4xwh'
2018-04-15 14:38:31,"b""RT @Ankita_Shah8: CM @ArvindKejriwal Supports anshan of DCW Chief @SwatiJaiHind, she is on indefinite hunger strike..Her only demand is 'Ju\xe2\x80\xa6"""
2018-04-15 14:38:27,b'RT @TrollModii: We officially are changing name of our party from Bhartiya Janta Party to #BalatkariJantaParty . Please do cooperate and ki\xe2\x80\xa6'
2018-04-15 14:38:25,b'RT @sunilkakrania: Some ppl r circulating On a msg on WhatsApp that probing agency has found out that no rape is done on Afisa \n#JusticeFor\xe2\x80\xa6'
2018-04-15 14:38:25,"b'RT @narendramodi177: AAP IT Cell Trending 2rs/ Per Tweet #BalatkariJantaParty ,Justice Must Be Delivered In Unnao And Kathua Case.\n\nAAP Is\xe2\x80\xa6'"
